
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Aruba","ABW","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.177000999451","99.2529988288879","99.9750018119812","98.9000022411346","97.7540016174316","95.2910006046295","96.3500022888184","96.7639982700348","98.7230002880096","100.573003292084","100.407004356384","101.434004306793","100.870001316071","104.487001895905","","",
"Andorra","AND","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","114.837002754211","","","","","","","","102.509999275208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","17.0959994196892","16.4629995822906","16.4110004901886","17.2030001878738","17.0049995183945","17.6760002970696","18.3489993214607","19.5199996232986","20.1700001955032","","","24.5560005307198","49.0009993314743","","47.6099997758865","48.2540011405945","53.890997171402","","50.8700013160706","","","53.7280023097992","","35.3500008583069","41.8460011482239","45.6580013036728","","","","","","0","","53.056001663208","39.6860003471375","53.7599980831146","56.4310014247894","56.0280025005341","58.0630004405975","60.5109989643097","62.1360003948212","65.9699976444244","66.5929973125458","65.2339994907379","",
"Angola","AGO","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","56.181001663208","58.1579983234406","","","","","","","","","","82.098001241684","78.6180019378662","","","","","","","","","","","","","","","81.7080020904541","","","","","","","","","","84.1669976711273","83.3199977874756","78.7999987602234","63.9490008354187","","","",
"Albania","ALB","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","91.8359994888306","","91.9669985771179","92.3810005187988","91.3760006427765","90.9699976444244","92.1580016613007","94.7549998760223","93.9480006694794","92.8870022296906","92.7720010280609","92.9820001125336","94.1670000553131","93.8660025596619","93.0459976196289","93.5559988021851","99.4289994239807","102.506005764008","98.8829970359802","96.4370012283325","96.2050020694733","95.7639992237091","","95.3589975833893","95.8589971065521","97.3380029201508","","","","","","","","","","","","","",
"Arab World","ARB","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","61.9930028915405","61.7950022220612","62.3669981956482","63.0770027637482","63.783997297287","64.2340004444122","65.0940001010895","66.1920011043549","67.069000005722","69.1229999065399","70.2769994735718","71.4850008487701","72.4950015544891","73.2999980449677","74.0270018577576","74.9319970607758","75.7889986038208","76.6830027103424","77.0060002803802","78.0730009078979","79.0899991989136","79.7689974308014","81.2150001525879","82.0079982280731","82.3249995708466","83.6489975452423","82.1060001850128","84.4110012054443","85.4910016059875","86.5629971027374","87.3939990997314","88.2560014724731","89.112001657486","89.9259984493256","90.3190016746521","91.0279989242554","91.4020001888275","91.8150007724762","92.1700000762939","92.4369990825653","92.6320016384125","92.6230013370514","93.39399933815","","",
"United Arab Emirates","ARE","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","82.5219988822937","91.8519973754883","92.6360011100769","94.080001115799","101.216995716095","105.001997947693","103.472995758057","100.004005432129","95.9569990634918","98.2010006904602","97.9229986667633","97.2299993038177","97.4300026893616","99.2229998111725","103.011000156403","104.815995693207","105.658996105194","105.631995201111","104.865002632141","104.589998722076","104.097998142242","102.162003517151","100.616002082825","","103.161001205444","104.210996627808","103.258001804352","","","","","","","","","","","","","","","",
"Argentina","ARG","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","103.331995010376","103.017997741699","102.33199596405","103.032004833221","102.75399684906","103.120005130768","102.833998203278","103.066003322601","104.095995426178","102.840995788574","103.190994262695","103.217005729675","102.059996128082","","102.734994888306","103.762996196747","102.441000938416","102.562999725342","106.59099817276","","","","","","","","102.78400182724","103.059005737305","101.907002925873","101.487004756927","100.987005233765","100.685000419617","100.512003898621","102.516996860504","103.538000583649","103.8370013237","104.043996334076","104.48499917984","105.030000209808","104.382002353668","103.807997703552","103.901994228363","103.380000591278","","",
"Armenia","ARM","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.761003494263","","","","","","","112.600994110107","113.6510014534","114.700996875763","","","","","",
"American Samoa","ASM","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.540005207062","103.348994255066","100.638997554779","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Ratio of girls to boys in primary and secondary education (%)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","114.92999792099","101.877999305725","","103.751003742218","84.0910017490387","","","","","","","","","","","","","","94.0339982509613","","","","","","","","","","","","","","","96.6560006141663","94.9329972267151","97.3940014839172","95.508998632431","95.0869977474213","102.49799489975","","",
